block,component,output,absolute_time_index,block_time_index,scenario_index,value,basis_status
0,default,op2_emissions,76,76,0,0,None
0,default,op3_emissions,76,76,0,0,None
0,default,op4_emissions,76,76,0,0,None
0,default,op5_emissions,76,76,0,0,None
0,default,cluster_availability,76,76,0,0,None
0,default,up_margin,76,76,0,0,None
0,default,min_gen_power,76,76,0,0,None
0,default,down_margin,76,76,0,0,None
0,default,profit,76,76,0,0,None
0,area,imbalance_cost,76,76,0,0,None
0,area,is_loss_of_load,76,76,0,0,None
0,area,actual_load,76,76,0,4160,None
0,default,prop_cost,77,77,0,-0,None
0,default,co2_emissions,77,77,0,0,None
0,default,nh3_emissions,77,77,0,0,None
0,default,so2_emissions,77,77,0,0,None
0,default,nox_emissions,77,77,0,0,None
0,default,pm2_5_emissions,77,77,0,0,None
0,default,pm5_emissions,77,77,0,0,None
0,default,pm10_emissions,77,77,0,0,None
0,default,nmvoc_emissions,77,77,0,0,None
0,default,op1_emissions,77,77,0,0,None
0,default,op2_emissions,77,77,0,0,None
0,default,op3_emissions,77,77,0,0,None
0,default,op4_emissions,77,77,0,0,None
0,default,op5_emissions,77,77,0,0,None
0,default,cluster_availability,77,77,0,0,None
0,default,up_margin,77,77,0,0,None
0,default,min_gen_power,77,77,0,0,None
0,default,down_margin,77,77,0,0,None
0,default,profit,77,77,0,0,None
0,area,imbalance_cost,77,77,0,0,None
0,area,is_loss_of_load,77,77,0,0,None
0,area,actual_load,77,77,0,4413,None
0,default,prop_cost,78,78,0,-0,None
0,default,co2_emissions,78,78,0,0,None
0,default,nh3_emissions,78,78,0,0,None
0,default,so2_emissions,78,78,0,0,None
0,default,nox_emissions,78,78,0,0,None
0,default,pm2_5_emissions,78,78,0,0,None
0,default,pm5_emissions,78,78,0,0,None
0,default,pm10_emissions,78,78,0,0,None
0,default,nmvoc_emissions,78,78,0,0,None
0,default,op1_emissions,78,78,0,0,None
0,default,op2_emissions,78,78,0,0,None
0,default,op3_emissions,78,78,0,0,None
0,default,op4_emissions,78,78,0,0,None
0,default,op5_emissions,78,78,0,0,None
0,default,cluster_availability,78,78,0,0,None
0,default,up_margin,78,78,0,0,None
0,default,min_gen_power,78,78,0,0,None
0,default,down_margin,78,78,0,0,None
0,default,profit,78,78,0,0,None
0,area,imbalance_cost,78,78,0,0,None
0,area,is_loss_of_load,78,78,0,0,None
0,area,actual_load,78,78,0,5001,None
0,default,prop_cost,79,79,0,-0,None
0,default,co2_emissions,79,79,0,0,None
0,default,nh3_emissions,79,79,0,0,None
0,default,so2_emissions,79,79,0,0,None
0,default,nox_emissions,79,79,0,0,None
0,default,pm2_5_emissions,79,79,0,0,None
0,default,pm5_emissions,79,79,0,0,None
0,default,pm10_emissions,79,79,0,0,None
0,default,nmvoc_emissions,79,79,0,0,None
0,default,op1_emissions,79,79,0,0,None
0,default,op2_emissions,79,79,0,0,None
0,default,op3_emissions,79,79,0,0,None
0,default,op4_emissions,79,79,0,0,None
0,default,op5_emissions,79,79,0,0,None
0,default,cluster_availability,79,79,0,0,None
0,default,up_margin,79,79,0,0,None
0,default,min_gen_power,79,79,0,0,None
0,default,down_margin,79,79,0,0,None
0,default,profit,79,79,0,0,None
0,area,imbalance_cost,79,79,0,0,None
0,area,is_loss_of_load,79,79,0,0,None
0,area,actual_load,79,79,0,5605,None
0,default,prop_cost,80,80,0,-0,None
0,default,co2_emissions,80,80,0,0,None
0,default,nh3_emissions,80,80,0,0,None
0,default,so2_emissions,80,80,0,0,None
0,default,nox_emissions,80,80,0,0,None
0,default,pm2_5_emissions,80,80,0,0,None
0,default,pm5_emissions,80,80,0,0,None
0,default,pm10_emissions,80,80,0,0,None
0,default,nmvoc_emissions,80,80,0,0,None
0,default,op1_emissions,80,80,0,0,None
0,default,op2_emissions,80,80,0,0,None
0,default,op3_emissions,80,80,0,0,None
0,default,op4_emissions,80,80,0,0,None
0,default,op5_emissions,80,80,0,0,None
0,default,cluster_availability,80,80,0,0,None
0,default,up_margin,80,80,0,0,None
0,default,min_gen_power,80,80,0,0,None
0,default,down_margin,80,80,0,0,None
0,default,profit,80,80,0,0,None
0,area,imbalance_cost,80,80,0,0,None
0,area,is_loss_of_load,80,80,0,0,None
0,area,actual_load,80,80,0,5884,None
0,default,prop_cost,81,81,0,-0,None
0,default,co2_emissions,81,81,0,0,None
0,default,nh3_emissions,81,81,0,0,None
0,default,so2_emissions,81,81,0,0,None
0,default,nox_emissions,81,81,0,0,None
0,default,pm2_5_emissions,81,81,0,0,None
0,default,pm5_emissions,81,81,0,0,None
0,default,pm10_emissions,81,81,0,0,None
0,default,nmvoc_emissions,81,81,0,0,None
0,default,op1_emissions,81,81,0,0,None
0,default,op2_emissions,81,81,0,0,None
0,default,op3_emissions,81,81,0,0,None
0,default,op4_emissions,81,81,0,0,None
0,default,op5_emissions,81,81,0,0,None
0,default,cluster_availability,81,81,0,0,None
0,default,up_margin,81,81,0,0,None
0,default,min_gen_power,81,81,0,0,None
0,default,down_margin,81,81,0,0,None
0,default,profit,81,81,0,0,None
0,area,imbalance_cost,81,81,0,0,None
0,area,is_loss_of_load,81,81,0,0,None
0,area,actual_load,81,81,0,6027,None
0,default,prop_cost,82,82,0,-0,None
0,default,co2_emissions,82,82,0,0,None
0,default,nh3_emissions,82,82,0,0,None
0,default,so2_emissions,82,82,0,0,None
0,default,nox_emissions,82,82,0,0,None
0,default,pm2_5_emissions,82,82,0,0,None
0,default,pm5_emissions,82,82,0,0,None
0,default,pm10_emissions,82,82,0,0,None
0,default,nmvoc_emissions,82,82,0,0,None
0,default,op1_emissions,82,82,0,0,None
0,default,op2_emissions,82,82,0,0,None
0,default,op3_emissions,82,82,0,0,None
0,default,op4_emissions,82,82,0,0,None
0,default,op5_emissions,82,82,0,0,None
0,default,cluster_availability,82,82,0,0,None
0,default,up_margin,82,82,0,0,None
0,default,min_gen_power,82,82,0,0,None
0,default,down_margin,82,82,0,0,None
0,default,profit,82,82,0,0,None
0,area,imbalance_cost,82,82,0,0,None
0,area,is_loss_of_load,82,82,0,0,None
0,area,actual_load,82,82,0,5859,None
0,default,prop_cost,83,83,0,-0,None
0,default,co2_emissions,83,83,0,0,None
0,default,nh3_emissions,83,83,0,0,None
0,default,so2_emissions,83,83,0,0,None
0,default,nox_emissions,83,83,0,0,None
0,default,pm2_5_emissions,83,83,0,0,None
0,default,pm5_emissions,83,83,0,0,None
0,default,pm10_emissions,83,83,0,0,None
0,default,nmvoc_emissions,83,83,0,0,None
0,default,op1_emissions,83,83,0,0,None
0,default,op2_emissions,83,83,0,0,None
0,default,op3_emissions,83,83,0,0,None
0,default,op4_emissions,83,83,0,0,None
0,default,op5_emissions,83,83,0,0,None
0,default,cluster_availability,83,83,0,0,None
0,default,up_margin,83,83,0,0,None
0,default,min_gen_power,83,83,0,0,None
0,default,down_margin,83,83,0,0,None
0,default,profit,83,83,0,0,None
0,area,imbalance_cost,83,83,0,0,None
0,area,is_loss_of_load,83,83,0,0,None
0,area,actual_load,83,83,0,5890,None
0,default,prop_cost,84,84,0,-0,None
0,default,co2_emissions,84,84,0,0,None
0,default,nh3_emissions,84,84,0,0,None
0,default,so2_emissions,84,84,0,0,None
0,default,nox_emissions,84,84,0,0,None
0,default,pm2_5_emissions,84,84,0,0,None
0,default,pm5_emissions,84,84,0,0,None
0,default,pm10_emissions,84,84,0,0,None
0,default,nmvoc_emissions,84,84,0,0,None
0,default,op1_emissions,84,84,0,0,None
0,default,op2_emissions,84,84,0,0,None
0,default,op3_emissions,84,84,0,0,None
0,default,op4_emissions,84,84,0,0,None
0,default,op5_emissions,84,84,0,0,None
0,default,cluster_availability,84,84,0,0,None
0,default,up_margin,84,84,0,0,None
0,default,min_gen_power,84,84,0,0,None
0,default,down_margin,84,84,0,0,None
0,default,profit,84,84,0,0,None
0,area,imbalance_cost,84,84,0,0,None
0,area,is_loss_of_load,84,84,0,0,None
0,area,actual_load,84,84,0,5645,None
0,default,prop_cost,85,85,0,-0,None
0,default,co2_emissions,85,85,0,0,None
0,default,nh3_emissions,85,85,0,0,None
0,default,so2_emissions,85,85,0,0,None
0,default,nox_emissions,85,85,0,0,None
0,default,pm2_5_emissions,85,85,0,0,None
0,default,pm5_emissions,85,85,0,0,None
0,default,pm10_emissions,85,85,0,0,None
0,default,nmvoc_emissions,85,85,0,0,None
0,default,op1_emissions,85,85,0,0,None
0,default,op2_emissions,85,85,0,0,None
0,default,op3_emissions,85,85,0,0,None
0,default,op4_emissions,85,85,0,0,None
0,default,op5_emissions,85,85,0,0,None
0,default,cluster_availability,85,85,0,0,None
0,default,up_margin,85,85,0,0,None
0,default,min_gen_power,85,85,0,0,None
0,default,down_margin,85,85,0,0,None
0,default,profit,85,85,0,0,None
0,area,imbalance_cost,85,85,0,0,None
0,area,is_loss_of_load,85,85,0,0,None
0,area,actual_load,85,85,0,5489,None
0,default,prop_cost,86,86,0,-0,None
0,default,co2_emissions,86,86,0,0,None
0,default,nh3_emissions,86,86,0,0,None
0,default,so2_emissions,86,86,0,0,None
0,default,nox_emissions,86,86,0,0,None
0,default,pm2_5_emissions,86,86,0,0,None
0,default,pm5_emissions,86,86,0,0,None
0,default,pm10_emissions,86,86,0,0,None
0,default,nmvoc_emissions,86,86,0,0,None
0,default,op1_emissions,86,86,0,0,None
0,default,op2_emissions,86,86,0,0,None
0,default,op3_emissions,86,86,0,0,None
0,default,op4_emissions,86,86,0,0,None
0,default,op5_emissions,86,86,0,0,None
0,default,cluster_availability,86,86,0,0,None
0,default,up_margin,86,86,0,0,None
0,default,min_gen_power,86,86,0,0,None
0,default,down_margin,86,86,0,0,None
0,default,profit,86,86,0,0,None
0,area,imbalance_cost,86,86,0,0,None
0,area,is_loss_of_load,86,86,0,0,None
0,area,actual_load,86,86,0,5374,None
0,default,prop_cost,87,87,0,-0,None
0,default,co2_emissions,87,87,0,0,None
0,default,nh3_emissions,87,87,0,0,None
0,default,so2_emissions,87,87,0,0,None
0,default,nox_emissions,87,87,0,0,None
0,default,pm2_5_emissions,87,87,0,0,None
0,default,pm5_emissions,87,87,0,0,None
0,default,pm10_emissions,87,87,0,0,None
0,default,nmvoc_emissions,87,87,0,0,None
0,default,op1_emissions,87,87,0,0,None
0,default,op2_emissions,87,87,0,0,None
0,default,op3_emissions,87,87,0,0,None
0,default,op4_emissions,87,87,0,0,None
0,default,op5_emissions,87,87,0,0,None
0,default,cluster_availability,87,87,0,0,None
0,default,up_margin,87,87,0,0,None
0,default,min_gen_power,87,87,0,0,None
0,default,down_margin,87,87,0,0,None
0,default,profit,87,87,0,0,None
0,area,imbalance_cost,87,87,0,0,None
0,area,is_loss_of_load,87,87,0,0,None
0,area,actual_load,87,87,0,5296,None
0,default,prop_cost,88,88,0,-0,None
0,default,co2_emissions,88,88,0,0,None
0,default,nh3_emissions,88,88,0,0,None
0,default,so2_emissions,88,88,0,0,None
0,default,nox_emissions,88,88,0,0,None
0,default,pm2_5_emissions,88,88,0,0,None
0,default,pm5_emissions,88,88,0,0,None
0,default,pm10_emissions,88,88,0,0,None
0,default,nmvoc_emissions,88,88,0,0,None
0,default,op1_emissions,88,88,0,0,None
0,default,op2_emissions,88,88,0,0,None
0,default,op3_emissions,88,88,0,0,None
0,default,op4_emissions,88,88,0,0,None
0,default,op5_emissions,88,88,0,0,None
0,default,cluster_availability,88,88,0,0,None
0,default,up_margin,88,88,0,0,None
0,default,min_gen_power,88,88,0,0,None
0,default,down_margin,88,88,0,0,None
0,default,profit,88,88,0,0,None
0,area,imbalance_cost,88,88,0,0,None
0,area,is_loss_of_load,88,88,0,0,None
0,area,actual_load,88,88,0,5221,None
0,default,prop_cost,89,89,0,-0,None
0,default,co2_emissions,89,89,0,0,None
0,default,nh3_emissions,89,89,0,0,None
0,default,so2_emissions,89,89,0,0,None
0,default,nox_emissions,89,89,0,0,None
0,default,pm2_5_emissions,89,89,0,0,None
0,default,pm5_emissions,89,89,0,0,None
0,default,pm10_emissions,89,89,0,0,None
0,default,nmvoc_emissions,89,89,0,0,None
0,default,op1_emissions,89,89,0,0,None
0,default,op2_emissions,89,89,0,0,None
0,default,op3_emissions,89,89,0,0,None
0,default,op4_emissions,89,89,0,0,None
0,default,op5_emissions,89,89,0,0,None
0,default,cluster_availability,89,89,0,0,None
0,default,up_margin,89,89,0,0,None
0,default,min_gen_power,89,89,0,0,None
0,default,down_margin,89,89,0,0,None
0,default,profit,89,89,0,0,None
0,area,imbalance_cost,89,89,0,0,None
0,area,is_loss_of_load,89,89,0,0,None
0,area,actual_load,89,89,0,5563,None
0,default,prop_cost,90,90,0,-0,None
0,default,co2_emissions,90,90,0,0,None
0,default,nh3_emissions,90,90,0,0,None
0,default,so2_emissions,90,90,0,0,None
0,default,nox_emissions,90,90,0,0,None
0,default,pm2_5_emissions,90,90,0,0,None
0,default,pm5_emissions,90,90,0,0,None
0,default,pm10_emissions,90,90,0,0,None
0,default,nmvoc_emissions,90,90,0,0,None
0,default,op1_emissions,90,90,0,0,None
0,default,op2_emissions,90,90,0,0,None
0,default,op3_emissions,90,90,0,0,None
0,default,op4_emissions,90,90,0,0,None
0,default,op5_emissions,90,90,0,0,None
0,default,cluster_availability,90,90,0,0,None
0,default,up_margin,90,90,0,0,None
0,default,min_gen_power,90,90,0,0,None
0,default,down_margin,90,90,0,0,None
0,default,profit,90,90,0,0,None
0,area,imbalance_cost,90,90,0,0,None
0,area,is_loss_of_load,90,90,0,0,None
0,area,actual_load,90,90,0,5984,None
0,default,prop_cost,91,91,0,-0,None
0,default,co2_emissions,91,91,0,0,None
0,default,nh3_emissions,91,91,0,0,None
0,default,so2_emissions,91,91,0,0,None
0,default,nox_emissions,91,91,0,0,None
0,default,pm2_5_emissions,91,91,0,0,None
0,default,pm5_emissions,91,91,0,0,None
0,default,pm10_emissions,91,91,0,0,None
0,default,nmvoc_emissions,91,91,0,0,None
0,default,op1_emissions,91,91,0,0,None
0,default,op2_emissions,91,91,0,0,None
0,default,op3_emissions,91,91,0,0,None
0,default,op4_emissions,91,91,0,0,None
0,default,op5_emissions,91,91,0,0,None
0,default,cluster_availability,91,91,0,0,None
0,default,up_margin,91,91,0,0,None
0,default,min_gen_power,91,91,0,0,None
0,default,down_margin,91,91,0,0,None
0,default,profit,91,91,0,0,None
0,area,imbalance_cost,91,91,0,0,None
0,area,is_loss_of_load,91,91,0,0,None
0,area,actual_load,91,91,0,5887,None
0,default,prop_cost,92,92,0,-0,None
0,default,co2_emissions,92,92,0,0,None
0,default,nh3_emissions,92,92,0,0,None
0,default,so2_emissions,92,92,0,0,None
0,default,nox_emissions,92,92,0,0,None
0,default,pm2_5_emissions,92,92,0,0,None
0,default,pm5_emissions,92,92,0,0,None
0,default,pm10_emissions,92,92,0,0,None
0,default,nmvoc_emissions,92,92,0,0,None
0,default,op1_emissions,92,92,0,0,None
0,default,op2_emissions,92,92,0,0,None
0,default,op3_emissions,92,92,0,0,None
0,default,op4_emissions,92,92,0,0,None
0,default,op5_emissions,92,92,0,0,None
0,default,cluster_availability,92,92,0,0,None
0,default,up_margin,92,92,0,0,None
0,default,min_gen_power,92,92,0,0,None
0,default,down_margin,92,92,0,0,None
0,default,profit,92,92,0,0,None
0,area,imbalance_cost,92,92,0,0,None
0,area,is_loss_of_load,92,92,0,0,None
0,area,actual_load,92,92,0,5577,None
0,default,prop_cost,93,93,0,-0,None
0,default,co2_emissions,93,93,0,0,None
0,default,nh3_emissions,93,93,0,0,None
0,default,so2_emissions,93,93,0,0,None
0,default,nox_emissions,93,93,0,0,None
0,default,pm2_5_emissions,93,93,0,0,None
0,default,pm5_emissions,93,93,0,0,None
0,default,pm10_emissions,93,93,0,0,None
0,default,nmvoc_emissions,93,93,0,0,None
0,default,op1_emissions,93,93,0,0,None
0,default,op2_emissions,93,93,0,0,None
0,default,op3_emissions,93,93,0,0,None
0,default,op4_emissions,93,93,0,0,None
0,default,op5_emissions,93,93,0,0,None
0,default,cluster_availability,93,93,0,0,None
0,default,up_margin,93,93,0,0,None
0,default,min_gen_power,93,93,0,0,None
0,default,down_margin,93,93,0,0,None
0,default,profit,93,93,0,0,None
0,area,imbalance_cost,93,93,0,0,None
0,area,is_loss_of_load,93,93,0,0,None
0,area,actual_load,93,93,0,5128,None
0,default,prop_cost,94,94,0,-0,None
0,default,co2_emissions,94,94,0,0,None
0,default,nh3_emissions,94,94,0,0,None
0,default,so2_emissions,94,94,0,0,None
0,default,nox_emissions,94,94,0,0,None
0,default,pm2_5_emissions,94,94,0,0,None
0,default,pm5_emissions,94,94,0,0,None
0,default,pm10_emissions,94,94,0,0,None
0,default,nmvoc_emissions,94,94,0,0,None
0,default,op1_emissions,94,94,0,0,None
0,default,op2_emissions,94,94,0,0,None
0,default,op3_emissions,94,94,0,0,None
0,default,op4_emissions,94,94,0,0,None
0,default,op5_emissions,94,94,0,0,None
0,default,cluster_availability,94,94,0,0,None
0,default,up_margin,94,94,0,0,None
0,default,min_gen_power,94,94,0,0,None
0,default,down_margin,94,94,0,0,None
0,default,profit,94,94,0,0,None
0,area,imbalance_cost,94,94,0,0,None
0,area,is_loss_of_load,94,94,0,0,None
0,area,actual_load,94,94,0,5194,None
0,default,prop_cost,95,95,0,-0,None
0,default,co2_emissions,95,95,0,0,None
0,default,nh3_emissions,95,95,0,0,None
0,default,so2_emissions,95,95,0,0,None
0,default,nox_emissions,95,95,0,0,None
0,default,pm2_5_emissions,95,95,0,0,None
0,default,pm5_emissions,95,95,0,0,None
0,default,pm10_emissions,95,95,0,0,None
0,default,nmvoc_emissions,95,95,0,0,None
0,default,op1_emissions,95,95,0,0,None
0,default,op2_emissions,95,95,0,0,None
0,default,op3_emissions,95,95,0,0,None
0,default,op4_emissions,95,95,0,0,None
0,default,op5_emissions,95,95,0,0,None
0,default,cluster_availability,95,95,0,0,None
0,default,up_margin,95,95,0,0,None
0,default,min_gen_power,95,95,0,0,None
0,default,down_margin,95,95,0,0,None
0,default,profit,95,95,0,0,None
0,area,imbalance_cost,95,95,0,0,None
0,area,is_loss_of_load,95,95,0,0,None
0,area,actual_load,95,95,0,5076,None
0,default,prop_cost,96,96,0,-0,None
0,default,co2_emissions,96,96,0,0,None
0,default,nh3_emissions,96,96,0,0,None
0,default,so2_emissions,96,96,0,0,None
0,default,nox_emissions,96,96,0,0,None
0,default,pm2_5_emissions,96,96,0,0,None
0,default,pm5_emissions,96,96,0,0,None
0,default,pm10_emissions,96,96,0,0,None
0,default,nmvoc_emissions,96,96,0,0,None
0,default,op1_emissions,96,96,0,0,None
0,default,op2_emissions,96,96,0,0,None
0,default,op3_emissions,96,96,0,0,None
0,default,op4_emissions,96,96,0,0,None
0,default,op5_emissions,96,96,0,0,None
0,default,cluster_availability,96,96,0,0,None
0,default,up_margin,96,96,0,0,None
0,default,min_gen_power,96,96,0,0,None
0,default,down_margin,96,96,0,0,None
0,default,profit,96,96,0,0,None
0,area,imbalance_cost,96,96,0,0,None
0,area,is_loss_of_load,96,96,0,0,None
0,area,actual_load,96,96,0,4756,None
0,default,prop_cost,97,97,0,-0,None
0,default,co2_emissions,97,97,0,0,None
0,default,nh3_emissions,97,97,0,0,None
0,default,so2_emissions,97,97,0,0,None
0,default,nox_emissions,97,97,0,0,None
0,default,pm2_5_emissions,97,97,0,0,None
0,default,pm5_emissions,97,97,0,0,None
0,default,pm10_emissions,97,97,0,0,None
0,default,nmvoc_emissions,97,97,0,0,None
0,default,op1_emissions,97,97,0,0,None
0,default,op2_emissions,97,97,0,0,None
0,default,op3_emissions,97,97,0,0,None
0,default,op4_emissions,97,97,0,0,None
0,default,op5_emissions,97,97,0,0,None
0,default,cluster_availability,97,97,0,0,None
0,default,up_margin,97,97,0,0,None
0,default,min_gen_power,97,97,0,0,None
0,default,down_margin,97,97,0,0,None
0,default,profit,97,97,0,0,None
0,area,imbalance_cost,97,97,0,0,None
0,area,is_loss_of_load,97,97,0,0,None
0,area,actual_load,97,97,0,4329,None
0,default,prop_cost,98,98,0,-0,None
0,default,co2_emissions,98,98,0,0,None
0,default,nh3_emissions,98,98,0,0,None
0,default,so2_emissions,98,98,0,0,None
0,default,nox_emissions,98,98,0,0,None
0,default,pm2_5_emissions,98,98,0,0,None
0,default,pm5_emissions,98,98,0,0,None
0,default,pm10_emissions,98,98,0,0,None
0,default,nmvoc_emissions,98,98,0,0,None
0,default,op1_emissions,98,98,0,0,None
0,default,op2_emissions,98,98,0,0,None
0,default,op3_emissions,98,98,0,0,None
0,default,op4_emissions,98,98,0,0,None
0,default,op5_emissions,98,98,0,0,None
0,default,cluster_availability,98,98,0,0,None
0,default,up_margin,98,98,0,0,None
0,default,min_gen_power,98,98,0,0,None
0,default,down_margin,98,98,0,0,None
0,default,profit,98,98,0,0,None
0,area,imbalance_cost,98,98,0,0,None
0,area,is_loss_of_load,98,98,0,0,None
0,area,actual_load,98,98,0,4140,None
0,default,prop_cost,99,99,0,-0,None
0,default,co2_emissions,99,99,0,0,None
0,default,nh3_emissions,99,99,0,0,None
0,default,so2_emissions,99,99,0,0,None
0,default,nox_emissions,99,99,0,0,None
0,default,pm2_5_emissions,99,99,0,0,None
0,default,pm5_emissions,99,99,0,0,None
0,default,pm10_emissions,99,99,0,0,None
0,default,nmvoc_emissions,99,99,0,0,None
0,default,op1_emissions,99,99,0,0,None
0,default,op2_emissions,99,99,0,0,None
0,default,op3_emissions,99,99,0,0,None
0,default,op4_emissions,99,99,0,0,None
0,default,op5_emissions,99,99,0,0,None
0,default,cluster_availability,99,99,0,0,None
0,default,up_margin,99,99,0,0,None
0,default,min_gen_power,99,99,0,0,None
0,default,down_margin,99,99,0,0,None
0,default,profit,99,99,0,0,None
0,area,imbalance_cost,99,99,0,0,None
0,area,is_loss_of_load,99,99,0,0,None
0,area,actual_load,99,99,0,4036,None
0,default,prop_cost,100,100,0,-0,None
0,default,co2_emissions,100,100,0,0,None
0,default,nh3_emissions,100,100,0,0,None
0,default,so2_emissions,100,100,0,0,None
0,default,nox_emissions,100,100,0,0,None
0,default,pm2_5_emissions,100,100,0,0,None
0,default,pm5_emissions,100,100,0,0,None
0,default,pm10_emissions,100,100,0,0,None
0,default,nmvoc_emissions,100,100,0,0,None
0,default,op1_emissions,100,100,0,0,None
0,default,op2_emissions,100,100,0,0,None
0,default,op3_emissions,100,100,0,0,None
0,default,op4_emissions,100,100,0,0,None
0,default,op5_emissions,100,100,0,0,None
0,default,cluster_availability,100,100,0,0,None
0,default,up_margin,100,100,0,0,None
0,default,min_gen_power,100,100,0,0,None
0,default,down_margin,100,100,0,0,None
0,default,profit,100,100,0,0,None
0,area,imbalance_cost,100,100,0,0,None
0,area,is_loss_of_load,100,100,0,0,None
0,area,actual_load,100,100,0,3953,None
0,default,prop_cost,101,101,0,-0,None
0,default,co2_emissions,101,101,0,0,None
0,default,nh3_emissions,101,101,0,0,None
0,default,so2_emissions,101,101,0,0,None
0,default,nox_emissions,101,101,0,0,None
0,default,pm2_5_emissions,101,101,0,0,None
0,default,pm5_emissions,101,101,0,0,None
0,default,pm10_emissions,101,101,0,0,None
0,default,nmvoc_emissions,101,101,0,0,None
0,default,op1_emissions,101,101,0,0,None
0,default,op2_emissions,101,101,0,0,None
0,default,op3_emissions,101,101,0,0,None
0,default,op4_emissions,101,101,0,0,None
0,default,op5_emissions,101,101,0,0,None
0,default,cluster_availability,101,101,0,0,None
0,default,up_margin,101,101,0,0,None
0,default,min_gen_power,101,101,0,0,None
0,default,down_margin,101,101,0,0,None
0,default,profit,101,101,0,0,None
0,area,imbalance_cost,101,101,0,0,None
0,area,is_loss_of_load,101,101,0,0,None
0,area,actual_load,101,101,0,4210,None
0,default,prop_cost,102,102,0,-0,None
0,default,co2_emissions,102,102,0,0,None
0,default,nh3_emissions,102,102,0,0,None
0,default,so2_emissions,102,102,0,0,None
0,default,nox_emissions,102,102,0,0,None
0,default,pm2_5_emissions,102,102,0,0,None
0,default,pm5_emissions,102,102,0,0,None
0,default,pm10_emissions,102,102,0,0,None
0,default,nmvoc_emissions,102,102,0,0,None
0,default,op1_emissions,102,102,0,0,None
0,default,op2_emissions,102,102,0,0,None
0,default,op3_emissions,102,102,0,0,None
0,default,op4_emissions,102,102,0,0,None
0,default,op5_emissions,102,102,0,0,None
0,default,cluster_availability,102,102,0,0,None
0,default,up_margin,102,102,0,0,None
0,default,min_gen_power,102,102,0,0,None
0,default,down_margin,102,102,0,0,None
0,default,profit,102,102,0,0,None
0,area,imbalance_cost,102,102,0,0,None
0,area,is_loss_of_load,102,102,0,0,None
0,area,actual_load,102,102,0,4747,None
0,default,prop_cost,103,103,0,-0,None
0,default,co2_emissions,103,103,0,0,None
0,default,nh3_emissions,103,103,0,0,None
0,default,so2_emissions,103,103,0,0,None
0,default,nox_emissions,103,103,0,0,None
0,default,pm2_5_emissions,103,103,0,0,None
0,default,pm5_emissions,103,103,0,0,None
0,default,pm10_emissions,103,103,0,0,None
0,default,nmvoc_emissions,103,103,0,0,None
0,default,op1_emissions,103,103,0,0,None
0,default,op2_emissions,103,103,0,0,None
0,default,op3_emissions,103,103,0,0,None
0,default,op4_emissions,103,103,0,0,None
0,default,op5_emissions,103,103,0,0,None
0,default,cluster_availability,103,103,0,0,None
0,default,up_margin,103,103,0,0,None
0,default,min_gen_power,103,103,0,0,None
0,default,down_margin,103,103,0,0,None
0,default,profit,103,103,0,0,None
0,area,imbalance_cost,103,103,0,0,None
0,area,is_loss_of_load,103,103,0,0,None
0,area,actual_load,103,103,0,5507,None
0,default,prop_cost,104,104,0,-0,None
0,default,co2_emissions,104,104,0,0,None
0,default,nh3_emissions,104,104,0,0,None
0,default,so2_emissions,104,104,0,0,None
0,default,nox_emissions,104,104,0,0,None
0,default,pm2_5_emissions,104,104,0,0,None
0,default,pm5_emissions,104,104,0,0,None
0,default,pm10_emissions,104,104,0,0,None
0,default,nmvoc_emissions,104,104,0,0,None
0,default,op1_emissions,104,104,0,0,None
0,default,op2_emissions,104,104,0,0,None
0,default,op3_emissions,104,104,0,0,None
0,default,op4_emissions,104,104,0,0,None
0,default,op5_emissions,104,104,0,0,None
0,default,cluster_availability,104,104,0,0,None
0,default,up_margin,104,104,0,0,None
0,default,min_gen_power,104,104,0,0,None
0,default,down_margin,104,104,0,0,None
0,default,profit,104,104,0,0,None
0,area,imbalance_cost,104,104,0,0,None
0,area,is_loss_of_load,104,104,0,0,None
0,area,actual_load,104,104,0,5855,None
0,default,prop_cost,105,105,0,-0,None
0,default,co2_emissions,105,105,0,0,None
0,default,nh3_emissions,105,105,0,0,None
0,default,so2_emissions,105,105,0,0,None
0,default,nox_emissions,105,105,0,0,None
0,default,pm2_5_emissions,105,105,0,0,None
0,default,pm5_emissions,105,105,0,0,None
0,default,pm10_emissions,105,105,0,0,None
0,default,nmvoc_emissions,105,105,0,0,None
0,default,op1_emissions,105,105,0,0,None
0,default,op2_emissions,105,105,0,0,None
0,default,op3_emissions,105,105,0,0,None
0,default,op4_emissions,105,105,0,0,None
0,default,op5_emissions,105,105,0,0,None
0,default,cluster_availability,105,105,0,0,None
0,default,up_margin,105,105,0,0,None
0,default,min_gen_power,105,105,0,0,None
0,default,down_margin,105,105,0,0,None
0,default,profit,105,105,0,0,None
0,area,imbalance_cost,105,105,0,0,None
0,area,is_loss_of_load,105,105,0,0,None
0,area,actual_load,105,105,0,5834,None
0,default,prop_cost,106,106,0,-0,None
0,default,co2_emissions,106,106,0,0,None
0,default,nh3_emissions,106,106,0,0,None
0,default,so2_emissions,106,106,0,0,None
0,default,nox_emissions,106,106,0,0,None
0,default,pm2_5_emissions,106,106,0,0,None
0,default,pm5_emissions,106,106,0,0,None
0,default,pm10_emissions,106,106,0,0,None
0,default,nmvoc_emissions,106,106,0,0,None
0,default,op1_emissions,106,106,0,0,None
